Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Electricity:Facility [J](Hourly)
 06/14  23:00:00,29.00833333,14.58333333,6.2,0,0,1773799936
 06/14  24:00:00,27.65833333,15.58333333,3.808333333,0,0,1646408870
 06/15  01:00:00,27.2,17.16666667,2.391666667,0,0,1327125634
 06/15  02:00:00,24.28333333,22.08333333,2.6,0,0,1114888135
 06/15  03:00:00,21.55833333,26.75,2.891666667,0,0,1035968495
 06/15  04:00:00,20.45833333,30.33333333,2.808333333,0,0,1079968358
 06/15  05:00:00,19.35833333,34.91666667,3.475,0,0,1257684871
 06/15  06:00:00,19.19166667,37,4.1,22.5,54.16666667,2097197514
 06/15  07:00:00,21.03333333,35.25,4.1,76.08333333,297.75,2500621587
 06/15  08:00:00,23.83333333,31.66666667,3.808333333,124.8333333,521.4166667,4648638793
 06/15  09:00:00,26.63333333,27.08333333,3.6,165.8333333,655,4706497554
 06/15  10:00:00,28.09166667,24.41666667,3.308333333,196.6666667,733.5833333,4602275511
 06/15  11:00:00,29.29166667,22.25,3.1,216.3333333,780.9166667,4650890730
 06/15  12:00:00,30.64166667,19.83333333,2.516666667,227.8333333,804,4461388455
 06/15  13:00:00,31.45,18.41666667,2.975,231.75,810.1666667,4709935263
 06/15  14:00:00,32.63333333,15.66666667,4.533333333,226.4166667,805.5,4759088226
 06/15  15:00:00,33.65,12.25,4.266666667,213.3333333,781.3333333,4806097608
 06/15  16:00:00,33.9,11,4.533333333,190.5,732.75,5011586636
 06/15  17:00:00,32.90833333,9.25,5.783333333,157.5,646.3333333,4484602995
 06/15  18:00:00,32.55,9.166666667,5.908333333,114.25,488.75,3635969516
 06/15  19:00:00,32.45,11.16666667,5.408333333,64.66666667,243.8333333,3529047933
 06/15  20:00:00,30.91666667,12,4.558333333,13.25,26.66666667,2976774279
 06/15  21:00:00,30,12,3.516666667,0,0,2923149610
 06/15  22:00:00,27.725,15.5,2.808333333,0,0,1692464204
 06/15  23:00:00,26.1,16.25,2.6,0,0,1646233243
 06/15  24:00:00,25.10833333,15,1.083333333,0,0,1228751300
 06/16  01:00:00,22.825,20.83333333,1.808333333,0,0,1035968479
 06/16  02:00:00,20.35833333,30.83333333,2.516666667,0,0,1035968419
 06/16  03:00:00,19.4,33.25,2.683333333,0,0,1035968478
 06/16  04:00:00,18.11666667,34.91666667,2.516666667,0,0,1079968332
 06/16  05:00:00,16.55833333,37.58333333,2.683333333,0,0,1257684853
 06/16  06:00:00,16.1,36.83333333,3.1,20.16666667,87.66666667,1989630032
 06/16  07:00:00,19.01666667,29,3.391666667,63.58333333,407.1666667,2437726527
 06/16  08:00:00,22.38333333,20.5,3.891666667,99.33333333,635.6666667,4534591124
 06/16  09:00:00,24.64166667,16.25,3.516666667,130.1666667,758.4166667,4527409147
 06/16  10:00:00,27.525,13.83333333,3.1,152.75,824,4467260798
 06/16  11:00:00,29.54166667,11.83333333,3.391666667,168.1666667,866,4550421404
 06/16  12:00:00,31.28333333,10.41666667,3.6,176.75,886.8333333,4376013630
 06/16  13:00:00,32.55,9.416666667,3.891666667,179.0833333,891,4652282241
 06/16  14:00:00,33.73333333,9,3.808333333,174.8333333,884.5,4724045968
 06/16  15:00:00,35.1,8.416666667,3.6,165.0833333,860.9166667,4823471879
 06/16  16:00:00,35.89166667,7.416666667,3.308333333,148.3333333,820.8333333,5062784643
 06/16  17:00:00,35.45833333,6.416666667,2.516666667,123.6666667,745.25,4572759141
 06/16  18:00:00,35,7.166666667,3.266666667,91.66666667,598.8333333,3735880309
 06/16  19:00:00,34.35833333,7.416666667,3.808333333,55.16666667,347.6666667,3590178645
 06/16  20:00:00,32.90833333,8.166666667,3.6,12.41666667,46.75,3008196695
 06/16  21:00:00,30.91666667,11.33333333,1.5,0,0,2952881400
 06/16  22:00:00,29.35833333,14.16666667,0.583333333,0,0,1722617537
 06/16  23:00:00,29.19166667,15,1.933333333,0,0,1794795063
 06/16  24:00:00,28.46666667,15.58333333,2.891666667,0,0,1527120920
 06/17  01:00:00,26.16666667,18.91666667,3.1,0,0,1127729354
 06/17  02:00:00,25,20.41666667,2.516666667,0,0,856541840.3
 06/17  03:00:00,23.075,23.5,3.266666667,0,0,1045821306
 06/17  04:00:00,20.35833333,30.08333333,4.1,0,0,900541753.5
 06/17  05:00:00,19.10833333,32.41666667,4.1,0,0,988544845.5
 06/17  06:00:00,18.9,31.41666667,3.516666667,18.83333333,101.8333333,2077207647
 06/17  07:00:00,20.825,26.91666667,3.683333333,58.41666667,442.9166667,2116295544
 06/17  08:00:00,23.83333333,22.83333333,4.1,90.91666667,662.25,3121138600
 06/17  09:00:00,26.925,19.66666667,4.1,118.1666667,777.3333333,3108072664
 06/17  10:00:00,29.64166667,16.83333333,3.516666667,138.5833333,841.75,3022354936
 06/17  11:00:00,31.53333333,14.83333333,3.391666667,152.3333333,879.25,3084082916
 06/17  12:00:00,33.19166667,12.25,2.725,160.75,903.1666667,3122604288
 06/17  13:00:00,34.54166667,9.833333333,2.683333333,163.0833333,910,3147331134
 06/17  14:00:00,35.35,9,2.808333333,159,900.8333333,2250339956
 06/17  15:00:00,35.89166667,9,2.891666667,150.1666667,876.9166667,2292595203
 06/17  16:00:00,36.74166667,9,3.391666667,134.75,837.6666667,2519420746
 06/17  17:00:00,37.2,8.416666667,4.183333333,112.9166667,768.1666667,2400880090
 06/17  18:00:00,36.90833333,8,5.241666667,84.08333333,633.5,1858758773
 06/17  19:00:00,36.05833333,8,4.766666667,51.5,383.0833333,1655824446
 06/17  20:00:00,34.60833333,9.75,3.808333333,12.08333333,56.33333333,1885782877
 06/17  21:00:00,33.25833333,12.16666667,3.016666667,0,0,1726694330
 06/17  22:00:00,31.16666667,15.91666667,2.6,0,0,1718053582
 06/17  23:00:00,27.43333333,20.91666667,2.308333333,0,0,1571930906
 06/17  24:00:00,25.89166667,22.41666667,2.1,0,0,1338851169
 06/18  01:00:00,25.10833333,22.58333333,0.875,0,0,1186080130
 06/18  02:00:00,23.46666667,26.5,0,0,0,856540669.8
 06/18  03:00:00,21.16666667,32.5,1.225,0,0,856540713.2
 06/18  04:00:00,20,35,2.683333333,0,0,900540572.2
 06/18  05:00:00,19.35833333,34.41666667,3.1,0,0,988543762.1
 06/18  06:00:00,19.54166667,31.66666667,2.516666667,19,98.16666667,1041511243
 06/18  07:00:00,21.925,26.5,2.683333333,59.33333333,434.5833333,1673834579
 06/18  08:00:00,25.28333333,20.5,3.1,92.08333333,658.6666667,1827907576
 06/18  09:00:00,28.975,16.25,2.808333333,120.25,774.3333333,1646285917
 06/18  10:00:00,31.24166667,14.41666667,2.308333333,141.5,839.0833333,1582141389
 06/18  11:00:00,32.63333333,12.83333333,2.1,155.3333333,878.0833333,1506313172
 06/18  12:00:00,34.29166667,10.25,2.1,163.75,900.6666667,1601437003
 06/18  13:00:00,35.64166667,9.583333333,2.391666667,166.0833333,900.75,1518568577
 06/18  14:00:00,36.45,10.58333333,3.183333333,162,891.5,1644350954
 06/18  15:00:00,37.34166667,10.41666667,3.6,153.1666667,869.5833333,1570128100
 06/18  16:00:00,38.09166667,10,3.891666667,137.5833333,825.5,1864030852
 06/18  17:00:00,38.3,10.58333333,4.1,115,752.5,1915409073
 06/18  18:00:00,38.65,11,5.033333333,85.91666667,617.6666667,2033165455
 06/18  19:00:00,38.25833333,11.58333333,5.058333333,52.58333333,370,1834125388
 06/18  20:00:00,36.51666667,13.16666667,4.016666667,12.58333333,53.83333333,1994916259
 06/18  21:00:00,34.60833333,14.58333333,3.891666667,0,0,1852467826
 06/18  22:00:00,32.90833333,15,3.808333333,0,0,1814735956
 06/18  23:00:00,31.26666667,15,3.891666667,0,0,1531606087
 06/18  24:00:00,29.9,15,3.516666667,0,0,1758080263
 06/19  01:00:00,28.46666667,15,3.391666667,0,0,1484865966
 06/19  02:00:00,27.15833333,16.16666667,3.6,0,0,1654153366
 06/19  03:00:00,26.35,17,3.308333333,0,0,1542864327
 06/19  04:00:00,25.45833333,17.58333333,2.808333333,0,0,1272146878
 06/19  05:00:00,24.35833333,18.58333333,2.6,0,0,1257684695
 06/19  06:00:00,23.9,19.58333333,2.308333333,16.66666667,140,2179579794
 06/19  07:00:00,25.53333333,18.25,2.1,47.83333333,528.5,2616728389
 06/19  08:00:00,28.275,14.08333333,2.1,72.58333333,742.4166667,4713798739
 06/19  09:00:00,31.03333333,9.666666667,3.908333333,94,848.5,4684270759
 06/19  10:00:00,32.84166667,6.833333333,4.558333333,110.5833333,909.4166667,4575357183
 06/19  11:00:00,33.65,5.416666667,3.516666667,122.1666667,946.5833333,4614346915
 06/19  12:00:00,35.18333333,4.416666667,3.391666667,128.75,962.4166667,4439140315
 06/19  13:00:00,36.45,4.583333333,4.183333333,130.3333333,963.25,4739002994
 06/19  14:00:00,36.99166667,4.416666667,4.016666667,127.25,960.9166667,4808706152
 06/19  15:00:00,37.84166667,4,3.016666667,120.5,942,4888595083
 06/19  16:00:00,38.3,4,3.475,108.1666667,906.25,5132806489
 06/19  17:00:00,38.3,4,4.391666667,90.58333333,843.0833333,4678831315
 06/19  18:00:00,38.3,4,4.6,67.75,722,3871350046
 06/19  19:00:00,37.65833333,4.583333333,4.308333333,42.58333333,475.4166667,3735152935
 06/19  20:00:00,35.91666667,6.166666667,3.516666667,11.25,84.5,3144416385
 06/19  21:00:00,33.71666667,8.75,2.516666667,0,0,3049076195
 06/19  22:00:00,32.45,8.25,2.975,0,0,1937036016
 06/19  23:00:00,31.55833333,7.583333333,2.725,0,0,1851380425
 06/19  24:00:00,30.45833333,8.583333333,1.75,0,0,1603960917
 06/20  01:00:00,29.35833333,11.91666667,1.85,0,0,1752415810
 06/20  02:00:00,26.625,16.33333333,2.683333333,0,0,1584192386
 06/20  03:00:00,24.65,18,3.391666667,0,0,1163527564
 06/20  04:00:00,23.75833333,18,2.725,0,0,1267246196
 06/20  05:00:00,23.3,16.83333333,2.1,0,0,1257684682
 06/20  06:00:00,22.36666667,16.58333333,0.875,18.5,108.8333333,2133878515
 06/20  07:00:00,23.275,16.41666667,0,56.08333333,464.9166667,2532820195
 06/20  08:00:00,27.31666667,14.25,1.225,86,684.5,4712685468
 06/20  09:00:00,32.31666667,9.5,4.783333333,112.25,803.3333333,4795899454
 06/20  10:00:00,35.39166667,7,5.183333333,132.4166667,864.6666667,4754035009
 06/20  11:00:00,37.09166667,7.583333333,3.808333333,145.25,894.9166667,4868370383
 06/20  12:00:00,38.73333333,8,5.116666667,152.8333333,912.3333333,4729008733
 06/20  13:00:00,40.1,8,6.491666667,155.25,913.3333333,5065325821
 06/20  14:00:00,41.24166667,8,5.475,151.9166667,907.1666667,5184046706
 06/20  15:00:00,41.7,8,4.95,143.3333333,886.4166667,5274087032
 06/20  16:00:00,41.7,8,4.558333333,128.6666667,846.0833333,5496762428
 06/20  17:00:00,41.35,8.583333333,2.583333333,107.25,774.1666667,5009305408
 06/20  18:00:00,41.1,9.583333333,1.85,80.25,644.5,4165742046
 06/20  19:00:00,40.80833333,8.25,2.391666667,49.66666667,402.4166667,3999059965
 06/20  20:00:00,38.96666667,9.916666667,2.308333333,11.91666667,61.58333333,3364313823
 06/20  21:00:00,36.80833333,12,2.683333333,0,0,3257197165
 06/20  22:00:00,35.10833333,12.58333333,2.166666667,0,0,2006271472
 06/20  23:00:00,33.46666667,14.16666667,1.85,0,0,1770363961
 06/20  24:00:00,31.16666667,15.58333333,2.1,0,0,1825372487
 06/21  01:00:00,29.65,16,2.683333333,0,0,1605782511
 06/21  02:00:00,29.75,16,3.1,0,0,1647840997
 06/21  03:00:00,30,16,3.1,0,0,1702312230
 06/21  04:00:00,29.00833333,17.75,3.391666667,0,0,1730321536
 06/21  05:00:00,28.3,18.41666667,3.891666667,0,0,1885116586
 06/21  06:00:00,29.64166667,15.66666667,5.033333333,21.83333333,86.66666667,2311343567
 06/21  07:00:00,31.53333333,14,5.7,58.91666667,344,2817859991
 06/21  08:00:00,34.18333333,11.66666667,6.283333333,66.25,739.1666667,4981404980
 06/21  09:00:00,36.88333333,9.416666667,7.283333333,83.83333333,858.25,5031820646
 06/21  10:00:00,38.44166667,9,7.991666667,96.08333333,903.6666667,4973242645
 06/21  11:00:00,39.89166667,8.416666667,8.55,97.66666667,905.0833333,5070771690
 06/21  12:00:00,40.89166667,7.416666667,9.383333333,112.6666667,948,4883090184
 06/21  13:00:00,41.74166667,7,8.866666667,115.5,957.0833333,5189789371
 06/21  14:00:00,42.2,7,7.325,113.1666667,957.4166667,5271877966
 06/21  15:00:00,42.2,7,6.7,106.6666667,941,5327279847
 06/21  16:00:00,41.90833333,7,5.825,95.41666667,903.9166667,5529848862
 06/21  17:00:00,41.7,7,5.2,79.91666667,847.9166667,5039675855
 06/21  18:00:00,41.35,7,5.491666667,60.16666667,738.4166667,4180110367
 06/21  19:00:00,40.80833333,7,4.766666667,38.58333333,509.1666667,4020701102
 06/21  20:00:00,37.975,10.5,2.933333333,10.08333333,98.08333333,3355956716
 06/21  21:00:00,34.81666667,13.58333333,2.391666667,0,0,3194482243
 06/21  22:00:00,32.90833333,14,2.308333333,0,0,2021745049
 06/21  23:00:00,30.56666667,14.58333333,1.75,0,0,1835468167
 06/21  24:00:00,28.75833333,15,1.85,0,0,1771179287
 06/22  01:00:00,28.00833333,16.16666667,2.391666667,0,0,1675144764
 06/22  02:00:00,26.51666667,18.75,2.308333333,0,0,1667330966
 06/22  03:00:00,25.25,19.41666667,2.1,0,0,1503860755
 06/22  04:00:00,25.99166667,17.83333333,3.266666667,0,0,1617977062
 06/22  05:00:00,24.71666667,19.91666667,3.516666667,0,0,1414977306
 06/22  06:00:00,23.94166667,22.58333333,2.516666667,21.66666667,49,2211311878
 06/22  07:00:00,27.025,20.08333333,2.975,77,280.1666667,2678506930
 06/22  08:00:00,30.825,17.41666667,3.6,127.0833333,504.3333333,4878865825
 06/22  09:00:00,33.83333333,15.83333333,3.6,169.8333333,642.8333333,4955723702
 06/22  10:00:00,36.925,13.25,6.283333333,202.0833333,723.75,4946446959
 06/22  11:00:00,39.29166667,10.25,7.325,224.0833333,773.0833333,5074779231
 06/22  12:00:00,40,9.583333333,6.991666667,235.6666667,797.8333333,4871657824
 06/22  13:00:00,40.35,10,7.491666667,239,803.5,5163217861
 06/22  14:00:00,41.24166667,9.416666667,7.991666667,234.1666667,795.5,5261231304
 06/22  15:00:00,41.7,8.416666667,7.325,220.4166667,769.5,5332026294
 06/22  16:00:00,41.99166667,7.416666667,6.408333333,197.3333333,719.4166667,5546900653
 06/22  17:00:00,41.90833333,7.583333333,6.2,163.4166667,628,5062677710
 06/22  18:00:00,41.35,8,5.266666667,119,475.5833333,4172936686
 06/22  19:00:00,40.80833333,8,4.308333333,67.66666667,238.1666667,3989430234
 06/22  20:00:00,38.61666667,9.166666667,3.225,14.33333333,26.16666667,3345043302
 06/22  21:00:00,36.26666667,11.75,4.116666667,0,0,3233171076
 06/22  22:00:00,34.60833333,14.16666667,4.266666667,0,0,2054203167
 06/22  23:00:00,33.25833333,15.58333333,3.891666667,0,0,1883689080
 06/22  24:00:00,31.80833333,17.16666667,3.808333333,0,0,1884867381
 06/23  01:00:00,30.80833333,18.58333333,3.016666667,0,0,1767454577
 06/23  02:00:00,29.9,20.75,2.308333333,0,0,1747887617
 06/23  03:00:00,27.825,22.58333333,2.683333333,0,0,1722502431
 06/23  04:00:00,27.98333333,21.25,3.1,0,0,1503777553
 06/23  05:00:00,27.90833333,22.33333333,2.808333333,0,0,1658079811
 06/23  06:00:00,27.2,24.58333333,2.308333333,13.66666667,172.3333333,2312984881
 06/23  07:00:00,28.83333333,22.66666667,2.391666667,38.5,587,2814249199
 06/23  08:00:00,32.91666667,17.5,5.283333333,58.33333333,780.9166667,5000036170
 06/23  09:00:00,36.28333333,12.08333333,7.491666667,75.83333333,879.0833333,5045907838
 06/23  10:00:00,38.19166667,9.416666667,8.341666667,89.5,929.6666667,4970307144
 06/23  11:00:00,39.19166667,9,8.45,99,957.4166667,5050856147
 06/23  12:00:00,39.75,9.583333333,8.2,103.9166667,968.75,4852638640
 06/23  13:00:00,40.64166667,9.416666667,7.325,105.5,972,5164561894
 06/23  14:00:00,41.1,9,6.7,103.3333333,968.6666667,5236063253
 06/23  15:00:00,41.45,7.25,5.825,97.75,960,5280011705
 06/23  16:00:00,41.7,6.583333333,5.783333333,87.5,927.1666667,5501793847
 06/23  17:00:00,41.7,7,5.616666667,73.16666667,871.25,5040243973
 06/23  18:00:00,41.35,7,4.266666667,55.16666667,767.8333333,4178397128
 06/23  19:00:00,40.45833333,7,3.6,35.16666667,542.5,4001628110
 06/23  20:00:00,38.36666667,8.166666667,3.016666667,9.75,112.6666667,3337761435
 06/23  21:00:00,35.56666667,11.33333333,1.083333333,0,0,3190987589
 06/23  22:00:00,32.825,14.16666667,0.875,0,0,2009638025
 06/23  23:00:00,31.7,15,0.625,0,0,1850906661
 06/23  24:00:00,29.71666667,17.91666667,2.1,0,0,1618470139
 06/24  01:00:00,27.65833333,18.83333333,3.6,0,0,1485589934
 06/24  02:00:00,26.55833333,19.16666667,3.6,0,0,1482337300
 06/24  03:00:00,25.80833333,21.75,3.6,0,0,1358310834
 06/24  04:00:00,24.60833333,24.16666667,3.6,0,0,1377864116
 06/24  05:00:00,24.54166667,23.25,3.308333333,0,0,1181237484
 06/24  06:00:00,25,21.41666667,2.808333333,19,92.83333333,2246809089
 06/24  07:00:00,27.56666667,18.66666667,3.183333333,59.5,421.25,2328876268
 06/24  08:00:00,31.675,15.25,4.183333333,93,645.5,3402638871
 06/24  09:00:00,34.64166667,12.83333333,4.308333333,121.25,764.4166667,3403016980
 06/24  10:00:00,36.88333333,12.58333333,4.741666667,142.6666667,826.5,3333687310
 06/24  11:00:00,39.08333333,13.58333333,5.491666667,157.25,860.8333333,3469202214
 06/24  12:00:00,40.35,12.83333333,4.475,165.75,881.3333333,3534300646
 06/24  13:00:00,41.24166667,11.41666667,5.116666667,168.25,887.9166667,3557388680
 06/24  14:00:00,41.99166667,10.41666667,4.683333333,164.75,882.5833333,2665854809
 06/24  15:00:00,42.2,10,3.308333333,155.25,860.8333333,2692554901
 06/24  16:00:00,42.2,8.833333333,3.1,151.5833333,783.5,2863307783
 06/24  17:00:00,42.2,8.583333333,3.1,180.8333333,546.6666667,2710914844
 06/24  18:00:00,42.2,7.833333333,1.875,141.5,495.25,1982808567
 06/24  19:00:00,41.55833333,8.166666667,1.641666667,74.16666667,257.8333333,1760891500
 06/24  20:00:00,40.10833333,9.583333333,2.683333333,14.41666667,32,2010145596
 06/24  21:00:00,38.46666667,11.75,2.516666667,0,0,1828801116
 06/24  22:00:00,36.80833333,14.75,1.458333333,0,0,1910579817
 06/24  23:00:00,36.1,14.83333333,0.416666667,0,0,1634306720
 06/24  24:00:00,33.18333333,16.91666667,0.583333333,0,0,1713982982
 06/25  01:00:00,30.45833333,20.75,1.641666667,0,0,1480920295
 06/25  02:00:00,30.64166667,20.83333333,2.1,0,0,1611626917
 06/25  03:00:00,29.175,24.08333333,1.458333333,0,0,1490974002
 06/25  04:00:00,27.45,27.58333333,1.641666667,0,0,1338321976
 06/25  05:00:00,26.26666667,29.75,3.266666667,0,0,1423316306
 06/25  06:00:00,25.89166667,28.08333333,3.225,15.66666667,142,1573612938
 06/25  07:00:00,27.38333333,24.83333333,3.475,44.66666667,530,1797639339
 06/25  08:00:00,29.93333333,21.08333333,4.1,67.58333333,736.6666667,1906912969
 06/25  09:00:00,32.09166667,17.83333333,3.225,88.08333333,838.75,1717421462
 06/25  10:00:00,34.725,14.66666667,1.958333333,104.4166667,895.25,1661662526
 06/25  11:00:00,37.09166667,11.25,1.85,115.0833333,930.5833333,1581850647
 06/25  12:00:00,38.73333333,11.75,3.266666667,120.8333333,935.5,1708064132
 06/25  13:00:00,40.1,11.83333333,3.808333333,122.5,942.25,1645224209
 06/25  14:00:00,41.53333333,9.833333333,4.183333333,120.1666667,940.6666667,1755841624
 06/25  15:00:00,42.84166667,9,5.241666667,113.6666667,926,1696017285
 06/25  16:00:00,43.94166667,7.833333333,5.408333333,102.25,896.25,2000902575
 06/25  17:00:00,44.10833333,7.583333333,5.2,85.83333333,833.75,2052147012
 06/25  18:00:00,43.55,8,5.2,64.75,721.25,2156780439
 06/25  19:00:00,42.65833333,9.166666667,5.491666667,40.83333333,485.5833333,1956493072
 06/25  20:00:00,40.91666667,11.16666667,4.766666667,11.08333333,92.41666667,2101512674
 06/25  21:00:00,39.00833333,12.58333333,3.808333333,0,0,1964860708
 06/25  22:00:00,37.01666667,14.16666667,3.6,0,0,1942056706
 06/25  23:00:00,35.45833333,15,4.533333333,0,0,1730827285
 06/25  24:00:00,34.65,15.58333333,4.266666667,0,0,1943708800
 06/26  01:00:00,34.10833333,16,3.6,0,0,1840074814
 06/26  02:00:00,32.61666667,17.16666667,2.375,0,0,1906119707
 06/26  03:00:00,31.05833333,18,1.5,0,0,1763424566
 06/26  04:00:00,29.9,19.75,1.5,0,0,1877223815
 06/26  05:00:00,26.83333333,25.08333333,2.725,0,0,1914780332
 06/26  06:00:00,25.64166667,28.58333333,3.308333333,15.5,144.6666667,2258054627
 06/26  07:00:00,27.38333333,27.25,3.391666667,43.75,535.3333333,2781125957
 06/26  08:00:00,30.575,25.41666667,3.891666667,66.58333333,735.6666667,4959341528
 06/26  09:00:00,33.19166667,23.83333333,3.808333333,86.91666667,833.75,4992057964
 06/26  10:00:00,35.53333333,21.25,3.016666667,102.3333333,887.9166667,4940339932
 06/26  11:00:00,37.63333333,17.08333333,3.183333333,112.3333333,922.8333333,5042249937
 06/26  12:00:00,39.29166667,15.58333333,2.725,118.75,936,4871971282
 06/26  13:00:00,40.35,14.83333333,2.391666667,120.5,941.3333333,5162858477
 06/26  14:00:00,41.53333333,12.83333333,4.7,118,939.0833333,5239497889
 06/26  15:00:00,42.84166667,10.83333333,5.908333333,110.9166667,924,5313456106
 06/26  16:00:00,43.65,10.58333333,5.408333333,100.1666667,887,5562908146
 06/26  17:00:00,43.9,11.58333333,5.2,83.83333333,828.5,5140946615
 06/26  18:00:00,43.25833333,10.25,6.075,63.08333333,722.3333333,4273833200
 06/26  19:00:00,42.45,10.75,5.183333333,40.66666667,490.0833333,4106598413
 06/26  20:00:00,40.91666667,13.16666667,3.225,11.08333333,94.5,3522398958
 06/26  21:00:00,38.71666667,14.58333333,2.308333333,0,0,3390395684
 06/26  22:00:00,36.51666667,16.16666667,1.75,0,0,2105162826
 06/26  23:00:00,33.96666667,18.75,1.85,0,0,1835583548
 06/26  24:00:00,32.45,21.75,2.1,0,0,1951163644
 06/27  01:00:00,31.26666667,24.16666667,2.1,0,0,1749469202
 06/27  02:00:00,29.9,29.66666667,2.1,0,0,1829277575
 06/27  03:00:00,28.46666667,30.08333333,2.391666667,0,0,1721228413
 06/27  04:00:00,29.08333333,28,2.308333333,0,0,1731785433
 06/27  05:00:00,28.075,30.91666667,0.875,0,0,1918574968
 06/27  06:00:00,26.7,33,2.1,18.5,87.16666667,2400140381
 06/27  07:00:00,28.625,31.25,2.725,59.41666667,406.0833333,2884879432
 06/27  08:00:00,31.925,26.5,2.1,93.16666667,629.3333333,5073352038
 06/27  09:00:00,33.94166667,22.83333333,1.75,122.1666667,748.3333333,5087447885
 06/27  10:00:00,36.03333333,20.25,1.5,143.6666667,815.5833333,5029666651
 06/27  11:00:00,38.19166667,17.25,1.5,158.25,856.4166667,5150247742
 06/27  12:00:00,39.89166667,15.41666667,1.85,166.75,875,4984370033
 06/27  13:00:00,41.24166667,13.83333333,2.975,169.25,881.9166667,5274499815
 06/27  14:00:00,41.99166667,13,3.891666667,165.75,873.6666667,5339227169
 06/27  15:00:00,42.84166667,12.41666667,4.741666667,156.25,853,5419155791
 06/27  16:00:00,43.94166667,12,4.85,140.5833333,811.75,5687656971
 06/27  17:00:00,45.1,10.83333333,5.241666667,118,742.0833333,5260010370
 06/27  18:00:00,45.6,9.416666667,5.408333333,88.75,611.9166667,4400637969
 06/27  19:00:00,44.9,10.16666667,4.266666667,54.5,368.3333333,4239585631
 06/27  20:00:00,43.11666667,12.16666667,3.891666667,13.16666667,54.5,3628493877
 06/27  21:00:00,40.91666667,11.25,3.808333333,0,0,3468952519
 06/27  22:00:00,38.71666667,14.08333333,3.016666667,0,0,2138722774
 06/27  23:00:00,36.51666667,18.16666667,1.958333333,0,0,1882807623
 06/27  24:00:00,33.61666667,21.91666667,2.141666667,0,0,1994899190
 06/28  01:00:00,31.55833333,26.91666667,2.308333333,0,0,1796244233
 06/28  02:00:00,30.10833333,28.41666667,2.683333333,0,0,1886365555
 06/28  03:00:00,29.4,28,2.166666667,0,0,1689989858
 06/28  04:00:00,28.46666667,30.33333333,1.5,0,0,1777052275
 06/28  05:00:00,27.8,30.25,2.725,0,0,2040467301
 06/28  06:00:00,27.45,30.75,2.375,19.5,99.16666667,2377662892
 06/28  07:00:00,29.825,26.75,2.725,57.08333333,465.75,2911459708
 06/28  08:00:00,32.98333333,21.25,4.183333333,76.41666667,675.1666667,5073380347
 06/28  09:00:00,35.53333333,19.41666667,3.433333333,89.33333333,785.6666667,5119902993
 06/28  10:00:00,37.98333333,17.25,2.6,102.5,878.5,5093136471
 06/28  11:00:00,40.18333333,15.41666667,3.183333333,112.3333333,907.9166667,5220443044
 06/28  12:00:00,42.09166667,14.41666667,4.825,118.75,930,5097392280
 06/28  13:00:00,43.44166667,12.83333333,5.058333333,120.5,930.5,5415753795
 06/28  14:00:00,44.54166667,10.83333333,5.241666667,118.1666667,932.5833333,5475990603
 06/28  15:00:00,45.35,10,5.991666667,111.6666667,915.4166667,5520477697
 06/28  16:00:00,45.89166667,9.416666667,6.491666667,100.25,882.6666667,5748696634
 06/28  17:00:00,46.1,9.583333333,6.116666667,84,824.4166667,5289948650
